,Recon Loss,Learning Rate,DetEval,batch size,hidden size,latent size,fixed variance,dropout rate,L2 weight,noise layer std,optimizer,nonlinearity,residual user info,RMSE
0,Likelihood,0.0001,False,32.0,2048.0,1024.0,0.0,0.1,0.0,0.0,Adagrad,LeakyRelu,True,1.3251997232437134
0,MSE,1e-05,False,64.0,1024.0,512.0,0.1,0.3,0.0,0.0,RMSProp,Relu,False,1.1613212823867798
0,MSE,5e-06,True,32.0,1024.0,512.0,0.1,0.3,0.0,0.3,RMSProp,Relu,True,1.185572862625122
0,Likelihood,5e-05,False,128.0,1024.0,2048.0,0.3,0.0,0.0,0.3,Adagrad,Relu,True,1.3672045469284058
0,MSE,5e-06,False,32.0,1024.0,1024.0,0.5,0.3,0.0,0.3,RMSProp,Tanh,True,1.0781151056289673
0,Likelihood,1e-05,False,32.0,1024.0,512.0,0.1,0.3,0.0,0.1,RMSProp,LeakyRelu,True,1.169681429862976
0,MSE,5e-05,False,32.0,2048.0,2048.0,0.1,0.5,0.0,0.5,Adam,LeakyRelu,True,1.185060739517212
0,Likelihood,5e-06,True,64.0,1024.0,512.0,0.3,0.5,0.0,0.5,RMSProp,LeakyRelu,False,1.3327486515045166
0,Likelihood,5e-05,False,32.0,1024.0,512.0,0.5,0.1,0.0,0.1,Adagrad,Tanh,False,1.276923418045044
0,MSE,0.0001,False,32.0,4096.0,2048.0,0.3,0.1,0.0,0.1,Adagrad,Sigmoid,True,1.314353585243225
0,MSE,0.0001,False,32.0,2048.0,2048.0,0.3,0.1,0.0001,0.3,Adam,Relu,False,1.171125888824463
0,MSE,5e-05,False,128.0,1024.0,512.0,0.0,0.5,0.0,0.5,Adagrad,Relu,True,1.8807682991027832
0,Likelihood,1e-05,True,128.0,4096.0,2048.0,0.3,0.0,0.0,0.0,RMSProp,LeakyRelu,False,1.13735032081604
0,MSE,0.0001,True,32.0,1024.0,2048.0,0.1,0.0,0.0,0.5,Adam,Sigmoid,False,1.2178430557250977
0,Likelihood,1e-05,False,32.0,2048.0,1024.0,0.1,0.5,0.0,0.0,RMSProp,Sigmoid,True,1.182462453842163
0,Likelihood,0.0001,True,128.0,2048.0,2048.0,0.3,0.3,0.0,0.0,Adagrad,Tanh,True,1.337270736694336
0,MSE,5e-05,True,32.0,1024.0,1024.0,0.1,0.0,0.001,0.0,Adam,Sigmoid,True,1.0847971439361572
0,MSE,5e-05,True,32.0,1024.0,1024.0,0.3,0.5,0.0,0.0,Adagrad,Relu,True,1.371440052986145
0,Likelihood,5e-06,True,64.0,1024.0,2048.0,0.0,0.0,0.0,0.5,RMSProp,LeakyRelu,True,1.235785722732544
0,MSE,5e-05,True,64.0,1024.0,2048.0,0.5,0.0,0.0,0.3,Adagrad,Sigmoid,True,1.3735913038253784
0,Likelihood,5e-05,True,128.0,1024.0,512.0,0.5,0.0,0.0,0.1,Adam,Sigmoid,True,1.1696256399154663
0,Likelihood,5e-05,True,32.0,1024.0,2048.0,0.0,0.5,0.0,0.5,Adagrad,Tanh,False,1.4094034433364868
0,Likelihood,5e-05,False,128.0,2048.0,1024.0,0.0,0.3,1e-05,0.1,Adam,Sigmoid,False,1.256445050239563
0,Likelihood,1e-05,True,64.0,2048.0,2048.0,0.0,0.3,0.0,0.0,RMSProp,LeakyRelu,True,1.2150945663452148
0,Likelihood,1e-05,False,32.0,2048.0,2048.0,0.1,0.0,0.0,0.1,RMSProp,Tanh,False,0.8539109826087952
0,Likelihood,5e-06,False,128.0,2048.0,1024.0,0.5,0.0,0.0,0.5,RMSProp,Relu,True,1.2719560861587524
0,Likelihood,5e-05,True,64.0,1024.0,2048.0,0.1,0.3,0.0,0.0,Adagrad,Tanh,True,1.3980484008789062
0,Likelihood,5e-06,False,32.0,1024.0,1024.0,0.3,0.1,0.0,0.0,RMSProp,Tanh,False,0.9477212429046632
0,MSE,0.0001,True,32.0,1024.0,1024.0,0.5,0.3,0.001,0.5,Adam,Sigmoid,True,1.1749123334884644
0,Likelihood,1e-05,False,32.0,1024.0,512.0,0.0,0.0,0.0,0.1,RMSProp,Tanh,True,0.8706464767456055
0,MSE,0.0001,False,64.0,2048.0,512.0,0.0,0.0,0.0001,0.5,Adam,Relu,True,1.0986196994781494
0,Likelihood,0.0001,False,128.0,4096.0,2048.0,0.3,0.1,0.0,0.5,Adagrad,Tanh,False,1.2512229681015017
0,MSE,0.0001,True,128.0,2048.0,2048.0,0.5,0.1,0.0,0.1,Adagrad,Tanh,False,1.1339294910430908
0,MSE,0.0001,False,32.0,2048.0,2048.0,0.1,0.5,0.0,0.0,Adagrad,Relu,False,1.3764314651489258
0,MSE,0.0001,False,128.0,4096.0,2048.0,0.1,0.3,0.0001,0.1,Adam,Sigmoid,False,1.224451780319214
0,Likelihood,0.0001,True,64.0,2048.0,1024.0,0.3,0.1,0.0,0.0,Adagrad,Relu,True,1.4898539781570437
0,MSE,0.0001,False,32.0,1024.0,1024.0,0.5,0.1,1e-05,0.0,Adam,Sigmoid,True,1.1451637744903564
0,Likelihood,5e-06,False,64.0,2048.0,2048.0,0.3,0.1,0.0,0.5,RMSProp,LeakyRelu,True,1.3027416467666626
0,Likelihood,0.0001,False,64.0,1024.0,2048.0,0.0,0.3,0.0,0.1,Adagrad,Sigmoid,False,1.3578951358795166
0,Likelihood,1e-05,False,32.0,4096.0,1024.0,0.5,0.1,0.0,0.3,RMSProp,Sigmoid,True,1.1989896297454834
0,MSE,0.0001,False,128.0,4096.0,512.0,0.1,0.5,0.0,0.1,Adam,Relu,True,1.1926796436309814
0,MSE,5e-05,True,32.0,4096.0,512.0,0.5,0.5,0.0,0.3,Adagrad,Relu,True,1.816389799118042
0,Likelihood,0.0001,False,128.0,1024.0,1024.0,0.0,0.5,0.0,0.1,Adagrad,LeakyRelu,True,1.766396403312683
0,Likelihood,5e-06,True,128.0,2048.0,512.0,0.1,0.0,0.0,0.3,RMSProp,Relu,False,1.2218742370605469
0,Likelihood,0.0001,True,32.0,4096.0,512.0,0.5,0.3,0.0001,0.0,Adam,Relu,False,1.2329611778259275
0,Likelihood,0.0001,True,32.0,1024.0,512.0,0.0,0.0,0.001,0.0,Adam,LeakyRelu,False,1.087955117225647
0,MSE,0.0001,True,64.0,4096.0,512.0,0.0,0.1,0.0001,0.3,Adam,Sigmoid,True,1.1517082452774048
0,Likelihood,5e-05,True,32.0,2048.0,2048.0,0.3,0.5,0.0001,0.3,Adam,Tanh,True,0.995720148086548
0,MSE,0.0001,False,64.0,4096.0,2048.0,0.0,0.3,0.001,0.3,Adam,Tanh,True,0.8518862128257751
0,MSE,5e-05,True,64.0,2048.0,512.0,0.3,0.3,0.0001,0.5,Adam,Sigmoid,False,1.2354724407196045
0,Likelihood,5e-05,False,128.0,4096.0,512.0,0.5,0.1,0.0,0.1,Adagrad,Relu,True,1.4102158546447754
0,Likelihood,0.0001,True,64.0,4096.0,512.0,0.3,0.0,0.0,0.5,Adagrad,Tanh,False,1.2372905015945437
0,MSE,1e-05,False,32.0,1024.0,1024.0,0.0,0.0,0.0,0.0,RMSProp,Relu,False,0.7177575826644897
0,MSE,0.0001,False,32.0,1024.0,1024.0,0.0,0.5,0.0,0.5,Adagrad,Sigmoid,False,1.285312533378601
0,MSE,5e-05,False,128.0,1024.0,2048.0,0.1,0.5,0.0,0.5,Adagrad,Tanh,False,1.321524977684021
0,MSE,0.0001,True,64.0,4096.0,1024.0,0.3,0.1,0.0,0.1,Adagrad,LeakyRelu,True,1.0482810735702515
0,MSE,5e-05,True,128.0,1024.0,2048.0,0.1,0.1,0.001,0.1,Adam,LeakyRelu,False,1.0653072595596313
0,MSE,0.0001,True,32.0,4096.0,1024.0,0.5,0.1,0.0001,0.5,Adam,Sigmoid,False,1.1936748027801514
0,Likelihood,0.0001,True,64.0,4096.0,512.0,0.1,0.3,0.0001,0.5,Adam,Sigmoid,True,1.1760400533676147
0,MSE,1e-05,False,32.0,1024.0,2048.0,0.3,0.3,0.0,0.1,RMSProp,Tanh,False,0.9313366413116455
0,MSE,0.0001,True,128.0,4096.0,2048.0,0.1,0.5,0.0,0.1,Adam,Relu,True,1.2018154859542847
0,Likelihood,5e-05,True,128.0,4096.0,2048.0,0.5,0.5,0.0,0.1,Adagrad,Relu,False,1.4476304054260254
0,MSE,5e-06,False,64.0,2048.0,2048.0,0.1,0.1,0.0,0.5,RMSProp,Tanh,False,1.0696569681167603
0,Likelihood,5e-05,False,32.0,2048.0,512.0,0.1,0.3,0.0,0.5,Adam,Relu,True,1.1588325500488281
0,MSE,0.0001,True,32.0,4096.0,512.0,0.5,0.5,0.0,0.3,Adam,Sigmoid,False,1.1986827850341797
0,Likelihood,0.0001,True,32.0,4096.0,1024.0,0.3,0.5,0.0,0.5,Adagrad,Sigmoid,False,1.317323088645935
0,MSE,0.0001,False,128.0,1024.0,1024.0,0.1,0.5,0.0,0.3,Adam,Tanh,True,1.0592175722122192
0,MSE,0.0001,True,32.0,4096.0,1024.0,0.1,0.1,0.0,0.1,Adagrad,LeakyRelu,False,1.0181145668029785
0,MSE,0.0001,True,32.0,2048.0,1024.0,0.1,0.1,0.0001,0.5,Adam,Sigmoid,False,1.1989094018936157
0,Likelihood,5e-06,True,128.0,2048.0,2048.0,0.3,0.0,0.0,0.1,RMSProp,Tanh,False,1.0121546983718872
0,Likelihood,1e-05,False,128.0,1024.0,2048.0,0.5,0.1,0.0,0.0,RMSProp,Relu,True,1.1350715160369873
0,MSE,5e-05,True,32.0,4096.0,512.0,0.5,0.5,1e-05,0.1,Adam,Sigmoid,True,1.1741338968276978
0,Likelihood,5e-05,True,64.0,1024.0,1024.0,0.3,0.0,0.0,0.3,Adagrad,Tanh,False,1.27415132522583
0,Likelihood,0.0001,True,128.0,4096.0,1024.0,0.5,0.0,0.0,0.1,Adagrad,Tanh,True,1.0766011476516724
0,Likelihood,0.0001,False,128.0,2048.0,1024.0,0.3,0.0,0.001,0.1,Adam,Tanh,False,0.6609481573104858
0,MSE,1e-05,False,128.0,2048.0,512.0,0.5,0.3,0.0,0.5,RMSProp,Sigmoid,True,1.2086466550827026
0,MSE,0.0001,False,64.0,1024.0,1024.0,0.5,0.0,0.001,0.3,Adam,Tanh,True,0.8662386536598206
0,MSE,0.0001,True,64.0,4096.0,512.0,0.0,0.1,0.0,0.1,Adagrad,LeakyRelu,True,1.053465723991394
0,Likelihood,5e-05,True,64.0,2048.0,1024.0,0.0,0.1,0.001,0.5,Adam,Relu,False,1.1757068634033203
0,MSE,1e-05,True,128.0,1024.0,512.0,0.5,0.0,0.0,0.5,RMSProp,Relu,False,1.1154135465621948
0,MSE,0.0001,True,32.0,4096.0,2048.0,0.0,0.5,0.0,0.0,Adagrad,Sigmoid,True,1.2372479438781738
0,Likelihood,5e-06,False,32.0,4096.0,2048.0,0.3,0.1,0.0,0.5,RMSProp,Relu,True,1.1962776184082031
0,Likelihood,0.0001,False,128.0,1024.0,1024.0,0.3,0.1,0.0001,0.3,Adam,Tanh,True,0.9713500142097473
0,MSE,5e-05,False,64.0,2048.0,2048.0,0.0,0.1,0.0,0.1,Adagrad,LeakyRelu,False,1.2084834575653076
0,MSE,5e-05,False,32.0,2048.0,1024.0,0.0,0.3,0.0001,0.3,Adam,Tanh,False,0.9147674441337585
0,Likelihood,0.0001,False,128.0,1024.0,1024.0,0.5,0.1,0.0001,0.5,Adam,LeakyRelu,False,1.1709508895874023
0,MSE,0.0001,False,32.0,1024.0,2048.0,0.5,0.0,0.0,0.3,Adagrad,Relu,False,1.2482043504714966
0,Likelihood,0.0001,True,128.0,4096.0,2048.0,0.0,0.3,0.0,0.0,Adagrad,Sigmoid,True,1.3089914321899414
0,MSE,5e-06,True,64.0,2048.0,2048.0,0.5,0.1,0.0,0.1,RMSProp,Tanh,False,0.7909986972808838
0,Likelihood,0.0001,False,32.0,1024.0,512.0,0.1,0.0,0.0,0.1,Adagrad,Sigmoid,False,1.368966817855835
0,MSE,5e-06,True,32.0,4096.0,512.0,0.0,0.0,0.0,0.0,RMSProp,LeakyRelu,False,0.6353540420532227
0,Likelihood,5e-05,False,64.0,4096.0,512.0,0.5,0.1,0.0,0.1,Adagrad,Tanh,False,1.1204012632369995
0,MSE,0.0001,False,64.0,4096.0,512.0,0.3,0.5,0.0,0.3,Adagrad,LeakyRelu,True,1.2679792642593384
0,MSE,1e-05,True,64.0,4096.0,512.0,0.1,0.1,0.0,0.0,RMSProp,LeakyRelu,False,0.8614879846572876
0,MSE,0.0001,True,32.0,4096.0,512.0,0.5,0.1,0.0,0.1,Adagrad,LeakyRelu,False,1.0330311059951782
0,Likelihood,5e-05,True,32.0,4096.0,512.0,0.5,0.0,0.0,0.1,Adagrad,Sigmoid,False,1.3677237033843994
0,Likelihood,5e-06,False,64.0,4096.0,2048.0,0.0,0.0,0.0,0.5,RMSProp,Tanh,True,1.1554522514343262
0,MSE,5e-06,False,32.0,1024.0,1024.0,0.3,0.0,0.0,0.1,RMSProp,Tanh,False,0.782753586769104
0,Likelihood,1e-05,False,64.0,4096.0,512.0,0.3,0.5,0.0,0.1,RMSProp,LeakyRelu,True,1.1491032838821411
0,MSE,0.0001,False,32.0,2048.0,2048.0,0.0,0.3,0.0,0.1,Adagrad,Sigmoid,True,1.2457128763198853
0,Likelihood,5e-05,True,128.0,1024.0,1024.0,0.1,0.3,0.001,0.3,Adam,Tanh,True,1.1127671003341675
0,Likelihood,0.0001,False,32.0,4096.0,512.0,0.5,0.5,0.0,0.5,Adagrad,Relu,False,1.4054152965545654
0,MSE,1e-05,True,64.0,2048.0,2048.0,0.1,0.5,0.0,0.5,RMSProp,LeakyRelu,True,1.2091608047485352
0,MSE,5e-05,True,128.0,2048.0,2048.0,0.5,0.0,0.001,0.3,Adam,Relu,False,1.0718915462493896
0,Likelihood,1e-05,True,128.0,2048.0,512.0,0.3,0.0,0.0,0.0,RMSProp,Sigmoid,False,1.2487061023712158
0,MSE,1e-05,True,64.0,4096.0,512.0,0.5,0.5,0.0,0.5,RMSProp,Sigmoid,False,1.2598202228546143
0,MSE,0.0001,True,32.0,4096.0,2048.0,0.1,0.0,0.0,0.5,Adagrad,Relu,False,1.2213162183761597
0,MSE,5e-05,True,32.0,4096.0,1024.0,0.5,0.5,0.0,0.1,Adagrad,Relu,True,1.2834296226501465
0,MSE,1e-05,True,128.0,2048.0,512.0,0.1,0.3,0.0,0.5,RMSProp,LeakyRelu,True,1.1609275341033936
0,MSE,5e-05,True,64.0,2048.0,512.0,0.5,0.3,0.0001,0.3,Adam,LeakyRelu,True,1.1374750137329102
0,MSE,0.0001,True,32.0,2048.0,2048.0,0.0,0.0,0.0,0.1,Adagrad,Relu,False,1.0563173294067383
0,MSE,1e-05,False,64.0,2048.0,512.0,0.1,0.0,0.0,0.3,RMSProp,Relu,True,0.9436059594154358
0,MSE,5e-05,True,64.0,1024.0,512.0,0.1,0.5,0.0001,0.3,Adam,Tanh,False,1.0752097368240356
0,MSE,5e-06,False,128.0,2048.0,512.0,0.3,0.1,0.0,0.3,RMSProp,Relu,True,1.0722782611846924
0,MSE,5e-05,False,128.0,2048.0,512.0,0.1,0.5,0.0,0.3,Adagrad,LeakyRelu,True,1.3845335245132446
0,MSE,5e-05,False,128.0,2048.0,2048.0,0.1,0.3,0.0,0.3,Adagrad,Sigmoid,True,1.3078325986862183
0,MSE,5e-06,False,64.0,1024.0,2048.0,0.0,0.1,0.0,0.5,RMSProp,LeakyRelu,False,1.2270004749298096
0,Likelihood,1e-05,False,32.0,4096.0,512.0,0.1,0.0,0.0,0.3,RMSProp,Sigmoid,False,1.2357103824615479
0,MSE,5e-05,False,64.0,1024.0,2048.0,0.0,0.3,1e-05,0.1,Adam,Tanh,False,0.921420156955719
0,Likelihood,1e-05,False,32.0,1024.0,1024.0,0.0,0.3,0.0,0.5,RMSProp,Tanh,True,1.1604276895523071
0,Likelihood,5e-05,True,64.0,4096.0,512.0,0.5,0.3,0.0,0.5,Adagrad,LeakyRelu,False,1.4629679918289185
0,MSE,5e-06,False,64.0,2048.0,2048.0,0.3,0.0,0.0,0.1,RMSProp,Tanh,False,0.7407636046409607
0,Likelihood,0.0001,False,128.0,2048.0,512.0,0.5,0.3,0.001,0.5,Adam,LeakyRelu,True,1.1495287418365479
0,MSE,5e-05,False,64.0,4096.0,512.0,0.0,0.3,0.001,0.0,Adam,LeakyRelu,False,1.0866475105285645
0,Likelihood,5e-05,True,32.0,1024.0,1024.0,0.5,0.5,0.0,0.1,Adagrad,Relu,True,1.363933801651001
0,MSE,1e-05,False,32.0,2048.0,1024.0,0.0,0.5,0.0,0.1,RMSProp,Sigmoid,True,1.1893237829208374
0,Likelihood,5e-06,False,128.0,1024.0,512.0,0.5,0.1,0.0,0.3,RMSProp,Relu,True,1.2393121719360352
0,MSE,0.0001,False,128.0,1024.0,512.0,0.1,0.0,0.0,0.1,Adagrad,LeakyRelu,True,1.1850016117095947
0,Likelihood,5e-06,False,128.0,1024.0,1024.0,0.5,0.3,0.0,0.3,RMSProp,Relu,True,1.3049498796463013
0,MSE,1e-05,False,128.0,4096.0,2048.0,0.5,0.5,0.0,0.1,RMSProp,Tanh,False,0.8765175938606262
0,MSE,1e-05,True,64.0,1024.0,2048.0,0.3,0.0,0.0,0.1,RMSProp,Sigmoid,False,1.1923868656158447
0,Likelihood,5e-06,False,64.0,1024.0,1024.0,0.0,0.5,0.0,0.0,RMSProp,Tanh,False,1.102962851524353
0,MSE,5e-05,False,128.0,2048.0,512.0,0.0,0.3,0.0,0.5,Adagrad,Sigmoid,False,1.33504319190979
0,Likelihood,1e-05,True,64.0,2048.0,1024.0,0.0,0.0,0.0,0.3,RMSProp,Sigmoid,False,1.2792127132415771
0,MSE,0.0001,True,32.0,2048.0,1024.0,0.5,0.0,0.001,0.5,Adam,Relu,True,1.1483129262924194
0,MSE,5e-05,False,32.0,1024.0,2048.0,0.5,0.5,0.001,0.3,Adam,Tanh,False,1.096083164215088
0,MSE,0.0001,False,128.0,1024.0,1024.0,0.1,0.5,0.0,0.0,Adagrad,Relu,True,1.277821660041809
0,MSE,5e-06,False,32.0,4096.0,1024.0,0.5,0.0,0.0,0.1,RMSProp,Sigmoid,True,1.0951340198516846
0,MSE,5e-05,False,128.0,2048.0,512.0,0.5,0.5,0.0,0.0,Adagrad,Sigmoid,False,1.346574306488037
0,MSE,5e-05,True,32.0,2048.0,1024.0,0.5,0.0,0.0,0.0,Adagrad,LeakyRelu,False,1.141565203666687
0,MSE,5e-05,False,64.0,4096.0,2048.0,0.0,0.5,0.0001,0.1,Adam,LeakyRelu,True,1.1460890769958496
0,Likelihood,1e-05,False,32.0,4096.0,1024.0,0.1,0.0,0.0,0.1,RMSProp,Tanh,True,0.6731278896331787
0,MSE,0.0001,False,128.0,1024.0,512.0,0.3,0.3,1e-05,0.0,Adam,Tanh,False,0.8596535325050354
0,Likelihood,0.0001,False,32.0,4096.0,512.0,0.0,0.3,0.0001,0.3,Adam,Relu,False,1.199704647064209
0,Likelihood,1e-05,False,64.0,1024.0,2048.0,0.0,0.0,0.0,0.5,RMSProp,Tanh,False,1.2132625579833984
0,MSE,1e-05,False,128.0,4096.0,512.0,0.5,0.5,0.0,0.3,RMSProp,Sigmoid,False,1.2650707960128784
0,MSE,1e-05,False,32.0,4096.0,512.0,0.1,0.1,0.0,0.1,RMSProp,Relu,True,0.887334406375885
0,Likelihood,5e-05,False,64.0,1024.0,2048.0,0.3,0.0,0.0,0.5,Adagrad,Relu,False,1.446425199508667
0,MSE,1e-05,True,128.0,4096.0,512.0,0.5,0.3,0.0,0.5,RMSProp,Relu,True,1.1215176582336426
0,Likelihood,0.0001,False,128.0,1024.0,1024.0,0.1,0.1,0.0,0.1,Adagrad,LeakyRelu,True,1.2813178300857544
0,MSE,0.0001,False,128.0,2048.0,1024.0,0.1,0.0,0.0,0.1,Adagrad,Tanh,False,0.9686378836631775
0,Likelihood,0.0001,False,128.0,1024.0,512.0,0.5,0.3,0.0,0.3,Adagrad,LeakyRelu,True,1.3688265085220337
0,MSE,5e-05,False,64.0,4096.0,2048.0,0.3,0.0,0.0,0.3,Adam,Relu,True,1.1072571277618408
0,Likelihood,0.0001,False,64.0,4096.0,1024.0,0.0,0.5,0.0,0.3,Adagrad,Sigmoid,True,1.2901458740234375
0,Likelihood,5e-06,False,32.0,4096.0,2048.0,0.1,0.1,0.0,0.0,RMSProp,LeakyRelu,True,0.892990231513977
0,Likelihood,1e-05,True,128.0,4096.0,512.0,0.3,0.0,0.0,0.5,RMSProp,Tanh,False,1.099320411682129
0,Likelihood,5e-05,True,32.0,4096.0,512.0,0.0,0.0,0.0,0.1,Adagrad,Relu,True,1.2324349880218506
0,MSE,1e-05,True,64.0,4096.0,512.0,0.1,0.5,0.0,0.1,RMSProp,Relu,False,1.1257251501083374
0,Likelihood,5e-05,False,64.0,2048.0,512.0,0.1,0.1,0.0,0.3,Adam,LeakyRelu,False,1.1306288242340088
0,Likelihood,0.0001,True,32.0,2048.0,512.0,0.0,0.3,0.0,0.5,Adagrad,LeakyRelu,False,1.4600238800048828
0,MSE,0.0001,False,128.0,4096.0,1024.0,0.3,0.1,0.001,0.0,Adam,Sigmoid,True,1.173157811164856
0,Likelihood,0.0001,True,64.0,4096.0,512.0,0.5,0.5,0.0,0.0,Adagrad,Sigmoid,False,1.3481123447418213
0,Likelihood,5e-06,False,32.0,4096.0,1024.0,0.1,0.0,0.0,0.5,RMSProp,LeakyRelu,True,1.1835606098175049
0,MSE,5e-05,False,128.0,1024.0,512.0,0.5,0.1,0.0,0.3,Adagrad,Tanh,True,1.2189966440200806
0,Likelihood,5e-05,False,64.0,1024.0,2048.0,0.3,0.1,0.0,0.1,Adagrad,LeakyRelu,True,1.3452017307281494
0,MSE,1e-05,True,64.0,2048.0,2048.0,0.1,0.1,0.0,0.1,RMSProp,Tanh,True,0.7553109526634216
0,MSE,0.0001,True,64.0,4096.0,1024.0,0.1,0.0,0.0001,0.5,Adam,Sigmoid,False,1.1874775886535645
0,MSE,0.0001,False,32.0,1024.0,1024.0,0.1,0.0,0.0,0.0,Adagrad,LeakyRelu,False,1.093962550163269
0,Likelihood,5e-06,True,32.0,2048.0,1024.0,0.5,0.3,0.0,0.5,RMSProp,Sigmoid,True,1.2289421558380127
0,Likelihood,0.0001,False,64.0,2048.0,1024.0,0.1,0.5,0.0,0.1,Adam,Tanh,True,0.8946239948272705
0,Likelihood,0.0001,True,64.0,4096.0,1024.0,0.0,0.5,0.001,0.0,Adam,Relu,True,1.226987361907959
0,Likelihood,1e-05,False,32.0,1024.0,2048.0,0.1,0.0,0.0,0.3,RMSProp,LeakyRelu,True,1.1805683374404907
0,Likelihood,0.0001,False,64.0,4096.0,2048.0,0.3,0.5,0.0,0.0,Adagrad,Tanh,True,1.1190185546875
0,MSE,5e-05,True,128.0,4096.0,512.0,0.0,0.3,0.0,0.5,Adagrad,LeakyRelu,False,1.3063634634017944
0,Likelihood,5e-06,False,32.0,1024.0,1024.0,0.3,0.3,0.0,0.5,RMSProp,Relu,True,1.2584067583084106
0,MSE,5e-05,False,128.0,4096.0,2048.0,0.1,0.0,0.0,0.3,Adagrad,Relu,False,1.220123291015625
0,MSE,5e-05,False,128.0,1024.0,1024.0,0.5,0.5,0.0,0.3,Adagrad,Tanh,True,1.2992572784423828
0,MSE,5e-05,False,64.0,1024.0,1024.0,0.5,0.0,0.0,0.1,Adam,Relu,True,0.8636887669563293
0,Likelihood,1e-05,False,64.0,2048.0,2048.0,0.1,0.1,0.0,0.0,RMSProp,LeakyRelu,False,1.011080026626587
0,Likelihood,0.0001,False,64.0,4096.0,1024.0,0.1,0.5,0.0,0.1,Adagrad,Sigmoid,True,1.297526240348816
0,MSE,5e-05,False,32.0,2048.0,512.0,0.1,0.5,0.0001,0.3,Adam,Relu,True,1.171369194984436
0,Likelihood,1e-05,False,32.0,1024.0,512.0,0.1,0.1,0.0,0.1,RMSProp,LeakyRelu,False,1.0325719118118286
0,Likelihood,5e-05,True,64.0,1024.0,2048.0,0.5,0.3,0.0,0.0,Adagrad,Tanh,False,1.2635637521743774
0,MSE,1e-05,False,64.0,4096.0,512.0,0.3,0.1,0.0,0.1,RMSProp,Relu,True,0.891618013381958
0,Likelihood,5e-06,True,128.0,1024.0,2048.0,0.0,0.5,0.0,0.5,RMSProp,LeakyRelu,True,1.3075398206710815
0,Likelihood,1e-05,False,64.0,2048.0,1024.0,0.3,0.5,0.0,0.1,RMSProp,Sigmoid,True,1.1983308792114258
0,MSE,0.0001,False,32.0,1024.0,512.0,0.5,0.0,0.001,0.1,Adam,LeakyRelu,False,0.9301375150680542
0,MSE,5e-05,False,128.0,1024.0,1024.0,0.1,0.3,0.0,0.0,Adagrad,Relu,False,1.2917296886444092
0,MSE,1e-05,False,128.0,2048.0,512.0,0.5,0.3,0.0,0.0,RMSProp,LeakyRelu,True,1.035406231880188
0,Likelihood,5e-05,False,32.0,1024.0,1024.0,0.5,0.1,1e-05,0.0,Adam,LeakyRelu,True,1.0922826528549194
0,MSE,0.0001,False,64.0,1024.0,2048.0,0.0,0.1,0.0,0.1,Adagrad,Relu,False,1.2076842784881592
0,MSE,1e-05,False,128.0,4096.0,512.0,0.0,0.5,0.0,0.1,RMSProp,Tanh,False,0.8501750230789185
0,MSE,0.0001,True,32.0,4096.0,2048.0,0.5,0.1,1e-05,0.3,Adam,Relu,False,1.2152596712112427
0,MSE,0.0001,True,64.0,2048.0,2048.0,0.0,0.1,0.0,0.0,Adagrad,Tanh,False,0.9158403277397156
0,MSE,1e-05,True,32.0,4096.0,2048.0,0.3,0.1,0.0,0.3,RMSProp,Sigmoid,False,1.2159019708633423
0,MSE,0.0001,True,128.0,4096.0,1024.0,0.5,0.0,0.0,0.0,Adagrad,Sigmoid,False,1.2775355577468872
0,MSE,0.0001,False,32.0,1024.0,2048.0,0.0,0.3,0.001,0.0,Adam,Sigmoid,True,1.1754825115203857
0,Likelihood,0.0001,True,128.0,1024.0,1024.0,0.0,0.3,0.0,0.0,Adam,Tanh,True,0.8617830872535706
0,MSE,5e-06,False,128.0,4096.0,2048.0,0.1,0.0,0.0,0.0,RMSProp,LeakyRelu,False,0.7704397439956665
0,MSE,5e-05,False,64.0,4096.0,512.0,0.0,0.0,0.0,0.3,Adagrad,Tanh,False,1.0747904777526855
0,Likelihood,5e-06,False,64.0,2048.0,2048.0,0.0,0.0,0.0,0.5,RMSProp,Sigmoid,False,1.350908637046814
0,Likelihood,0.0001,True,64.0,2048.0,512.0,0.0,0.5,0.001,0.0,Adam,Relu,True,1.1209428310394287
0,Likelihood,5e-06,True,64.0,4096.0,512.0,0.1,0.0,0.0,0.1,RMSProp,Sigmoid,True,1.212415099143982
0,MSE,5e-05,True,128.0,2048.0,1024.0,0.5,0.0,0.0,0.0,Adagrad,Tanh,False,1.060437560081482
0,Likelihood,5e-05,False,32.0,2048.0,512.0,0.0,0.0,0.0001,0.1,Adam,Sigmoid,True,1.110103964805603
0,MSE,1e-05,False,32.0,2048.0,1024.0,0.1,0.5,0.0,0.1,RMSProp,Sigmoid,False,1.2658860683441162
0,Likelihood,5e-05,True,64.0,1024.0,2048.0,0.1,0.5,0.0,0.3,Adagrad,LeakyRelu,False,1.4688663482666016
0,Likelihood,1e-05,True,128.0,2048.0,512.0,0.0,0.5,0.0,0.0,RMSProp,Sigmoid,False,1.2652132511138916
0,MSE,5e-06,False,64.0,4096.0,2048.0,0.3,0.0,0.0,0.1,RMSProp,LeakyRelu,True,0.7776848673820496
0,Likelihood,0.0001,True,64.0,4096.0,2048.0,0.3,0.3,0.0,0.5,Adagrad,Tanh,False,1.2279977798461914
0,MSE,0.0001,False,64.0,2048.0,512.0,0.3,0.5,0.0,0.3,Adagrad,Relu,False,1.3205139636993408
